Cod_Proyecto|NombreProyecto|Institucion|Representante|CargoRepresentante|Direccion|Ciudad|IdPais|Tlf1Proyecto|FaxProyecto|Fax1Proyecto|Fax2Proyecto|PaginaWebProyecto|EmailProyecto|ApartadoProyecto|TelexProyecto|Cod_InstitucionEjecutora|NombreInstitucion|RepresentanteInstitucion|CargoRepresentanteInst|DireccionInstitucion|CiudadInstitucion|PaisInstitucion|Telefono1|Telefono2|Fax1|Fax2|Email|PaginaWeb|ApartadoAereo|TelexInstitucion|NombreProfesional|Profesion|DireccionProfesional|CiudadProfesional|PaisProfesional|Tlf1Profesional|Tlf2Profesional|Fax1Profesional|Fax2Profesional|EmailProfesional|PaginaWebProfesional|ApartadoProfesional|TelexProfesional|Construccion|Materiales|SistConstruc|ElemConstruc|ProcConstruc|ProdConstruc|AguaPotable|AguaServidas|Basura|DispExcretas|BioEnerRenov|Saneamiento|EnergiasAlternas|RedesSistemas|SistemasInformacionC|RedesDistAgua|SistemasInformacionA|Eolica|Solar|Fotovoltaica|Biogas|Biodisel|Biocombustibles|Hidraulica|Geotermica|Biomasa|SistemasInformacionE|Id
BO146II-IIIP06T01|BOMBA DE BALANCIN + BOMBA ROSARIO|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Néstor PEREZ|Asesor Programa de Agua Potable y Saneamiento Ambiental|Barrio La Cuchilla, Camino a Tierras Nuevas (al frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|3|591-3/ 34.3.773|591-3/ 32.47.43||||mcc.bolivia@scbbs-bo.com|Casilla 213||146|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Néstor PEREZ|Asesor Programa de Agua Potable y Saneamiento Ambiental|Barrio La Cuchilla, Camino a Tierras Nuevas (al frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 34.3.773|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com||Casilla 213||Néstor PEREZ||Barrio La Cuchilla, Camino a Tierras Nuevas (al frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 34.3.773|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com||Casilla 213||False|False|False|False|False|True|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1046
BO146IIP00aT01|TECNOLOGIA APROPIADA: LETRINA SECA|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Barry BARTEL||Barrio La Cuchilla, camino a Tierras Nuevas (al frente de la UEB), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|3|591-3/ 52.17.57|591-3/ 32.47.43|591-3/ 37.06.75||www.misionesmenonitaspr.org|mcc.bolivia@scbbs-bo.com|Casilla 213||146|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Barry BARTEL||Barrio La Cuchilla, camino a Tierras Nuevas (al frente de la UEB), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 52.17.57|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com||||Barry BARTEL||Barrio La Cuchilla, camino a Tierras Nuevas (al frente de la UEB), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 52.17.57|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com||Casilla 213||False|False|False|False|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|809
BO146IP08T01|TEJAS DE FIBROCEMENTO|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Douglas ZEHR|Director Técnico|Barrio La Cuchilla, Camino a Tierras Nuevas (frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|3|591-3/ 34.37.73|591-3/ 32.47.43|591-3/ 37.06.75||www.misionesmenonitaspr.org|mcc.bolivia@scbbs-bo.com|Casilla 213  ||146|COMITÉ CENTRAL MENONITA - Agencia de Servicio Voluntario de las Iglesias Menonitas de E.E.U.U. y Canadá|Douglas ZEHR|Director Técnico|Barrio La Cuchilla, Camino a Tierras Nuevas (frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 34.37.73|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com|www.misionesmenonitaspr.org|Casilla 213  ||Douglas ZEHR|Ing|Barrio La Cuchilla, Camino a Tierras Nuevas (frente de la U.E.B.), Calle Arenales, Esq. Puerto Pacheco|Santa Cruz de la Sierra|Bolivia|591-3/ 34.37.73|591-3/ 32.47.43|591-3/ 37.06.75||mcc.bolivia@scbbs-bo.com|www.misionesmenonitaspr.org|Casilla 213  ||True|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1048
BO147IIP01T00|USO Y MANEJO SEGURO DEL PLAGUICIDA|CASA DE LA MUJER|Patricia MIRANDA|Responsable Capacitación|Av. Hernando Sanabria (Ex. Av. Centenario) esq. 3er. Anillo|Santa Cruz de la Sierra|3|591-3/ 52.18.03||591-3/ 52.14.51|||ksamujer@roble.scz.entelnet.bo|5744||147|CASA DE LA MUJER|Patricia MIRANDA|Responsable Capacitación|Av. Hernando Sanabria (Ex. Av. Centenario) esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||5744||Patricia MIRANDA||Av. Hernando Sanabria (Ex. Av. Centenario) esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||||False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|811
BO147IIP03T01|RECICLAJE DE GOMAS Y LLANTAS|CASA DE LA MUJER|Rosario PINOE|Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|3|591-3/ 52.18.03||591-3/ 52.14.51|||ksamujer@roble.scz.entelnet.bo|Casilla 5744||BO147|CASA DE LA MUJER|Rosario PINOE|Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||Casilla 5744||Rosario PINOE|Socióloga|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03|591-3/ 52.14.51|||ksamujer@roble.scz.entelnet.bo||||False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|813
BO147IIP04T01|RECICLAJE DE ENVASES DE PLASTICO|CASA DE LA MUJER|Miriam Suárez |Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|3|591-3/ 52.18.03||591-3/ 52.14.51||http://www.comminit.com/es/node/31935/37|ksamujer@roble.scz.entelnet.bo|Casilla 5744 ||147|CASA DE LA MUJER|Miriam Suárez |Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||||ksamujer@roble.scz.entelnet.bo|http://www.comminit.com/es/node/31935/37|Casilla 5744 ||Rosario PINOE|Socióloga|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo|http://www.comminit.com/es/node/31935/37|Casilla 5744 ||False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1052
BO147IIP05T01|RECICLAJE DE PAPEL DE BASURA|CASA DE LA MUJER|Rosario PINOE|Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|3|591-3/ 52.18.03||591-3/ 52.14.51|||ksamujer@roble.scz.entelnet.bo|Casilla 5744 ||147|CASA DE LA MUJER|Rosario PINOE|Responsable del Equipo de M.A. Educación Ambiental|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo|http://www.comminit.com/es/node/31935/37|Casilla 5744 ||Rosario PINOE|Socióloga|Av. Hernando Sanabria, (Ex Av. Centenario), esq. 3er. Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||Casilla 5744 ||False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|815
BO147IIP06T01|ALEGRÍA PAPEL|CASA DE LA MUJER|Miriam SUAREZ|Directora|Av. Hernando Sanabria (Ex. Av. Centenario), esq. 3er Anillo|Santa Cruz de la Sierra|3|591-3/ 52.18.03||591-3/ 52.14.51|||ksamujer@roble.scz.entelnet.bo|Casilla 5744||147|CASA DE LA MUJER|Miriam SUAREZ|Directora|Av. Hernando Sanabria (Ex. Av. Centenario), esq. 3er Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||Casilla 5744||Rosario PINOE|Socióloga|CASA DE LA MUJER Av. Hernando Sanabria (Ex. Av. Centenario), esq. 3er Anillo|Santa Cruz de la Sierra|Bolivia|591-3/ 52.18.03||591-3/ 52.14.51||ksamujer@roble.scz.entelnet.bo||Casilla 5744||False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1054
BO148I-IIP09T01|PROYECTO DE LETRINAS ESPECIALES PARA ILLATAKU - COCHABAMBA|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO||Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra||591-3/ 42.34.45||591-3/ 22.29.25||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Sra. Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra||591-3/ 42.34.45|591-3/ 22.29.25|||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|817
BO148IIP01T00|PROGRAMA AGUAS Y SANEAMIENTO (PRODEAS)|SEAPAS - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ M.|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.49||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ M.|Directora|Pasaje Seminario 2005 Barrio Petrolero norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.49||seapas@scbbs.bo.com|http://www.scbbs.bo.com/seapas|Casilla de Correos # 25||Ing. Juan Carlos LOPEZ|Ingeniero|Pasaje Seminario 2005 Barrio Petrolero norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.49||seapas@scbbs.bo.com|http://www.scbbs.bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1056
BO148IIP02T01|PROYECTO DE FACTIBILIDAD PARA UNA MICROTURBINA PARA LA LOCALIDAD DE AZURDUY, DEPARTAMENTO DE CHUQUISACA|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO.|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com||||SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO.||Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Sra. Blanca PEREZ MERCADO.|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|819
BO148iip03t01|PROYECTO IMPLEMENTACION DE DOS POZOS DE AGUA, INSTALACION DE UNA BOMBA Y AEROMOTOR EN SAN PEDRO DE TEREBINTO|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 42.34.45|591-3/ 42.34.45||591-3/ 42.34.45|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1058
BO148IIP04T02|CONSTRUCCION DE SISTEMAS RURALES DE AGUA POTABLE Y SANEAMIENTO |SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|821
BO148IIP05T01|PROYECTO DE AGUA CON TANQUE Y POZO PROFUNDO PARA CAÑAVERAL II|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Ing. Juan Carlos LOPEZ A.  |Ingeniero - Representante del Programa de Agua (PRODEAS)|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social: Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1060
BO148IIP06T01|PROYECTO DE POZO PROFUNDO PARA LA COOPERATIVA DE AGUAS SANTA FE DE YACAPANI|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra||591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|823
BO148IIP07T01|PROYECTO POZO Y BOMBAS MANUALES PARA EL CUATRO (PAURITO)|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia |591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1062
BO148IIP08T01|PROYECTO DE RIEGO (DOS POZOS PROFUNDOS Y SISTEMA DE CANALES) PARA ILLATAKU-COCHABAMBA|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25|||||||||||||||||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|825
BO148IIP10T01|PROYECTO DE TANQUE ELEVADO Y SISTEMA DE BOMBEO PARA LA PARROQUIA DE VILLA SANTA CRUZ|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25|||||||||||||||||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1064
BO148IIP11T01|PROYECTO TANQUE Y POZO COLONIA PIRAI|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Ing. Juan Carlos LOPEZ A.  |Ingeniero - Representante del Programa de Agua (PRODEAS)|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social: Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|827
BO148IIP12T01|NUEVO PROYECTO DE AGUAS EN SANTA CRUZ PRODEAS, PLANIFICACION, ESTRUCTURACION E IMPLEMENTADO|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1066
BO148IIP13T01|PROYECTO SANTA MARTA POZO DE AGUA|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 42.34.45|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|829
BO148IIP14T01|PROYECTO DE AGUA COOPERATIVA SR. DE MALTA VALLE GRANDE POZO DE RIEGO|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|3|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||http://www.scbbs-bo.com/seapas|seapas@datacom-bo.com|Casilla de Correos # 25||148|SEAPAS (Arzobispado) - Secretariado Arquidiocesano de Pastoral Social|Sra. Blanca PEREZ MERCADO|Directora|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 22.29.25|591-3/ 42.34.45||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||Blanca PEREZ MERCADO|Socióloga|Pasaje Seminario No. 2005, Barrio Petrolero Norte|Santa Cruz de la Sierra|Bolivia|591-3/ 42.34.45|591-3/ 42.34.45|591-3/ 22.29.25||seapas@datacom-bo.com|http://www.scbbs-bo.com/seapas|Casilla de Correos # 25||False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1068
